Run time (s),Round,Exception,deadline,Agreement,Discounted,#agreeing,min.util.,max.util.,Dist. to Pareto,Dist. to Nash,Social Welfare,Agent 1,Agent 2,Utility 1,Utility 2,Disc. Util. 1,Disc. Util. 2,Perceived. Util. 1,Perceived. Util. 2,Profile 1,Profile 2,Domain,Utility product
,1,"Session genius.core.session.Sessionbbfb90a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party2,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party5_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessionf4e failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party5,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party6_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessionc49835d failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party6,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party5_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessiona84 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party9,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party6_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessiond76b067 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party10,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party5_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessionf063c0a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party13,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party6_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessione36 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party14,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party5_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessionf554b06 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party17,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party6_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessionc3a4799 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party18,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party5_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
,1,"Session genius.core.session.Sessione2203c failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party1,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.fsega2019.agent.FSEGA2019, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,FSEGA2019,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionb8a058 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party2,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.fsega2019.agent.FSEGA2019]",1000rounds,No,,0,,,,,,IBasic,FSEGA2019,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionbbfb90a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party5,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.fsega2019.agent.FSEGA2019, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,FSEGA2019,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionf4e failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party6,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.fsega2019.agent.FSEGA2019]",1000rounds,No,,0,,,,,,IBasic,FSEGA2019,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionc49835d failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party9,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.fsega2019.agent.FSEGA2019, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,FSEGA2019,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessiona84 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party10,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.fsega2019.agent.FSEGA2019]",1000rounds,No,,0,,,,,,IBasic,FSEGA2019,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessiond76b067 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party13,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.fsega2019.agent.FSEGA2019, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,FSEGA2019,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionf063c0a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party14,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.fsega2019.agent.FSEGA2019]",1000rounds,No,,0,,,,,,IBasic,FSEGA2019,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessione36 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party17,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.fsega2019.agent.FSEGA2019, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,FSEGA2019,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionf554b06 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party18,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.fsega2019.agent.FSEGA2019]",1000rounds,No,,0,,,,,,IBasic,FSEGA2019,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
0.037,4,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,Gravity,0.725352816943306,1.0,0.725352816943306,1.0,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.013,3,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.019,4,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,Gravity,0.725352816943306,1.0,0.725352816943306,1.0,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.024,6,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.036,5,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,Gravity,0.725352816943306,1.0,0.725352816943306,1.0,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.007,3,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.008,5,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,Gravity,0.725352816943306,1.0,0.725352816943306,1.0,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.006,4,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.004,4,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,Gravity,0.725352816943306,1.0,0.725352816943306,1.0,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.019,5,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.043,3,,1000rounds,Yes,No,2,0.26402,0.40676,0.73939,0.82223,0.67078,AgentLarry,AuthenticAgent,0.406758889476052,0.264024676727132,0.406758889476052,0.264024676727132,0.0,0.0597055422646275,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.10739438429980183
0.011,2,,1000rounds,Yes,No,2,0.29652,0.36626,0.77713,0.83283,0.66278,AuthenticAgent,AgentLarry,0.296515661370635,0.366262210679657,0.296515661370635,0.366262210679657,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.10860248163474935
0.021,3,,1000rounds,Yes,No,2,0.27201,0.34805,0.80622,0.86335,0.62006,AgentLarry,AuthenticAgent,0.27200768723881,0.348051724951414,0.27200768723881,0.348051724951414,0.0,0.176132521974306,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.09467274474351256
0.009,2,,1000rounds,Yes,No,2,0.2716,0.32551,0.82149,0.8777,0.5971,AuthenticAgent,AgentLarry,0.271595132204913,0.325509600691574,0.271595132204913,0.325509600691574,0.121460429762212,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.08840682303379647
0.019,3,,1000rounds,Yes,No,2,0.21912,0.28713,0.8629,0.9372,0.50625,AgentLarry,AuthenticAgent,0.287128230900442,0.219121036860526,0.287128230900442,0.219121036860526,0.0,0.0887116944680336,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.06291583566683337
0.013,2,,1000rounds,Yes,No,2,0.21912,0.28713,0.8629,0.9372,0.50625,AuthenticAgent,AgentLarry,0.287128230900442,0.219121036860526,0.287128230900442,0.219121036860526,0.103584428047727,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.06291583566683337
0.025,3,,1000rounds,Yes,No,2,0.40828,0.67473,0.44051,0.54635,1.08301,AgentLarry,AuthenticAgent,0.674730756704159,0.408283242322309,0.674730756704159,0.408283242322309,0.0,0.460069261227258,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.2754812610417591
0.009,2,,1000rounds,Yes,No,2,0.40828,0.67473,0.44051,0.54635,1.08301,AuthenticAgent,AgentLarry,0.674730756704159,0.408283242322309,0.674730756704159,0.408283242322309,0.31120895252099,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.2754812610417591
0.014,3,,1000rounds,Yes,No,2,0.40828,0.67473,0.44051,0.54635,1.08301,AgentLarry,AuthenticAgent,0.674730756704159,0.408283242322309,0.674730756704159,0.408283242322309,0.0,0.237642448943901,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.2754812610417591
0.008,2,,1000rounds,Yes,No,2,0.40828,0.67473,0.44051,0.54635,1.08301,AuthenticAgent,AgentLarry,0.674730756704159,0.408283242322309,0.674730756704159,0.408283242322309,0.448088966768076,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.2754812610417591
1369.339,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,AgentGP,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
955.652,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AgentGP,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1348.578,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,AgentGP,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
945.912,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AgentGP,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1341.78,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,AgentGP,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
960.292,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AgentGP,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1300.632,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,AgentGP,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
962.32,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AgentGP,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
1365.94,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AuthenticAgent,AgentGP,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
961.694,952,,1000rounds,No,No,0,0.3,0.3,1.09666,1.16932,0.0,AgentGP,AuthenticAgent,0.3,0.3,0.3,0.3,0.0,0.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.09
4.009,1001,,1000rounds,No,No,1,0.4,0.7,1.23537,1.26924,0.0,AgentPeraltaV2,Gravity,0.4,0.7,0.4,0.7,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.27999999999999997
0.108,22,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
3.314,1001,,1000rounds,No,No,1,0.4,0.7,1.23537,1.26924,0.0,AgentPeraltaV2,Gravity,0.4,0.7,0.4,0.7,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.27999999999999997
0.004,3,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
3.088,1001,,1000rounds,No,No,1,0.4,0.7,1.23537,1.26924,0.0,AgentPeraltaV2,Gravity,0.4,0.7,0.4,0.7,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.27999999999999997
0.07,26,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
3.365,1001,,1000rounds,No,No,1,0.4,0.7,1.23537,1.26924,0.0,AgentPeraltaV2,Gravity,0.4,0.7,0.4,0.7,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.27999999999999997
0.003,3,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
3.074,903,,1000rounds,Yes,No,2,0.66667,0.88263,0.18922,0.27637,1.54929,AgentPeraltaV2,Gravity,0.882627699446719,0.666666666666666,0.882627699446719,0.666666666666666,0.720977596741344,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.588418466297812
0.14,47,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,Gravity,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,0.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.005,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,SolverAgent,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
1.532,812,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,SolverAgent,MINF,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.0,0.913063232098031,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
0.002,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,SolverAgent,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
1.681,797,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,SolverAgent,MINF,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.0,0.911908697083833,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
0.001,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,SolverAgent,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
1.414,838,,1000rounds,Yes,No,2,0.8971,0.90386,0.00879,0.00879,1.80096,SolverAgent,MINF,0.897104627015906,0.903859078027257,0.897104627015906,0.903859078027257,0.0,0.905198234417337,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.810856161068583
1.447,715,,1000rounds,Yes,No,2,0.79327,0.93995,0.06395,0.12423,1.73322,MINF,SolverAgent,0.939952668550398,0.793271911619155,0.939952668550398,0.793271911619155,0.940846241933252,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7456380502125003
2.851,1001,,1000rounds,Yes,No,2,0.65435,0.78302,0.27014,0.28309,1.43738,SolverAgent,MINF,0.783023903302914,0.65435410570987,0.783023903302914,0.65435410570987,0.0,0.668086910563006,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5123749059952301
0.004,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,SolverAgent,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
1.657,828,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,SolverAgent,MINF,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.0,0.918865208057933,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
9.569,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,SAGA,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
8.614,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,SAGA,Gravity,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
9.696,1001,,1000rounds,No,No,1,0.5,0.5,1.22373,1.29625,0.0,Gravity,SAGA,0.5,0.5,0.5,0.5,0.0,0.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.25
